floor,floors_count,rooms_count,total_meters,price_per_month,district,street,house_number,underground,lat,lon,geo_quality,dist_to_center_km,dist_to_metro_km,parks_1km,groceries_top_1km,schools_1km,pharmacies_top_1km,clinics_1km
11,12,1,36.0,70000,Северное Медведково,Полярная ,56К1,Медведково,55.8926896,37.6476942,1,15.754722860344184,1.0039295027180752,0,2,2,0,1
8,9,2,54.0,70000,Фили-Давыдково,Кастанаевская ,35К1,Пионерская,55.7341427,37.4740099,1,9.198722153942786,0.5017270512205007,0,5,3,1,4
4,12,2,54.0,70000,Строгино, Маршала Катукова,14К1,Строгино,55.8079832,37.4055145,1,14.643800895456105,0.5009283534147743,2,4,6,3,2
8,14,2,55.0,70000,Лосиноостровский,Норильская ,6,Медведково,55.8776218,37.6960087,1,14.802270337883597,2.4441261020879392,3,5,5,0,3
16,17,2,55.0,70000,Ховрино,Флотская ,17К1,Моссельмаш,55.8575123,37.5075206,1,13.595094375608683,1.2886844063220786,0,6,7,0,4
7,9,2,41.0,70000,Марьина роща,Старомарьинское шоссе,20,Марьина Роща,55.8063041,37.6129885,1,6.042369887059375,0.7113918691909602,0,1,3,1,3
2,9,2,35.5,70000,Сосенское, Малое Понизовье,10,Филатов луг,55.6022123,37.4116403,1,21.073273001359443,0.3816906929864624,0,0,0,1,0
3,9,3,84.0,70000,Восточное Измайлово,9-я Парковая ,8,Первомайская,55.7906749,37.8003277,1,12.2163425831827,0.415929536504502,1,6,10,4,3
15,25,2,60.0,70000,Тропарево-Никулино,Никулинская ,6К2,Озёрная,55.667152,37.4634811,1,13.4965266004993,0.9248998102640812,2,2,5,0,2
14,18,1,38.2,70000,Обручевский, Обручева,22К1,Университет дружбы народов,55.6577854,37.517552,1,12.207245299890776,1.232819005310854,0,3,2,0,3
14,17,2,54.0,70000,Раменки,проспект Вернадского,10к2,Университет,55.6883464,37.518802,1,9.399037232507686,1.1276367994603538,0,3,0,0,1
6,16,2,54.0,70000,Щукино, Рогова,16К1,Щукинская,55.7966504,37.4592952,1,11.069036112410558,1.438977823825537,2,2,3,0,3
11,12,2,61.0,70000,Марьино,Луговой проезд,8К1,Марьино,55.647819,37.7522358,1,14.336600562168528,0.5471797223393288,3,11,5,3,6
3,12,1,35.0,70000,Таганский,Малая Калитниковская ,2К1,Пролетарская,55.7350737,37.6803896,1,4.364324973952971,0.9302394352007314,4,4,6,0,5
5,9,3,57.4,70000,Таганский,Стройковская ,6,Пролетарская,55.7353221,37.6742603,1,4.008833099093368,0.622630531535879,7,7,5,3,6
8,14,1,40.0,70000,Можайский,Можайское шоссе,32,Рабочий Посёлок,55.7196385,37.4185128,1,12.967306652644549,0.8342896757336142,1,5,5,2,0
14,14,2,52.0,70000,Москворечье-Сабурово,Каширское шоссе,32К3,Каширская,55.6515076,37.6487885,1,11.347451900118047,0.3884967880964615,0,2,1,1,3
5,12,2,52.0,70000,Орехово-Борисово Северное,Домодедовская ,6К2,Орехово,55.6149908,37.7038105,1,16.169418105181165,0.5974071090554012,1,10,7,0,2
6,18,1,35.0,70000,Останкинский,Березовая аллея,19к3,Ботанический сад,55.850144,37.6224747,1,10.914988274642605,1.2228537237892283,0,5,3,3,1
4,9,3,67.0,70000,Ивановское,Свободный проспект,9К1,Новогиреево,55.7651177,37.8247634,1,13.04945816462783,2.333759431986828,2,7,2,1,0
8,14,1,40.0,70000,Красносельский,Большая Спасская ,6/1,Площадь трёх вокзалов,55.7752919,37.6422398,1,3.0149833745439216,0.5754840573123328,5,4,5,5,7
15,17,2,55.0,70000,Южное Бутово, Адмирала Лазарева,43,Бунинская аллея,55.5416721,37.5212997,1,24.15625885038573,0.5331824320615125,5,5,4,0,2
1,5,2,48.0,70000,Аэропорт,3-й Балтийский переулок,4К4,Красный Балтиец,55.8114956,37.5261226,1,8.73954501222449,0.4470865352919513,2,2,1,0,2
3,8,2,37.4,70000,Бибирево, Корнейчука,27,Медведково,55.8985609,37.6255194,0,16.30196995989773,2.530329227884729,1,4,2,0,1
17,33,1,32.0,70000,Метрогородок,Открытое шоссе,18Ак1,Бульвар Рокоссовского,55.8198957,37.7491122,0,11.16572494011776,0.8162300898520557,0,4,1,1,3
17,22,1,40.0,70000,Южнопортовый,2-й Южнопортовый проезд,17К2,Кожуховская,55.7007269,37.6858874,1,7.132538749027543,0.6043388603423723,5,2,2,2,3
1,17,2,52.0,70000,Алтуфьевский,Алтуфьевское шоссе,58Б,Бибирево,55.8820657,37.5933848,1,14.538352258121304,0.6329283713197595,0,5,4,0,1
2,5,1,32.0,70000,Марфино,Гостиничная ,5,Окружная,55.8503778,37.5807695,0,11.17487290558967,0.6252100062750315,2,5,0,1,2
5,17,1,36.5,70000,Филевский парк,Береговой проезд,7,Фили,55.7550531,37.5052253,1,7.033642951292426,1.3335351067739725,0,9,4,3,3
6,28,1,32.0,70000,Богородское,Открытое шоссе,14Д,Бульвар Рокоссовского,55.8140882,37.7407572,1,10.345415224762249,0.4221147401511442,2,2,1,2,0
8,10,2,60.0,70000,Южное Бутово,Южнобутовская ,80К1,Бунинская аллея,55.5351021,37.5174995,1,24.923396386078853,0.3351623835753325,2,5,4,0,1
15,23,2,75.0,70000,Куркино,Новокуркинское шоссе,51,Молжаниново,55.9097034,37.3884724,1,22.62719480371989,1.6772505483645896,0,3,1,2,2
2,29,1,27.5,70000,Можайский, Петра Алексеева,14,Давыдково,55.7162587,37.4311173,1,12.32775532784354,1.291761196315656,0,2,2,2,1
29,31,1,27.0,70000,Марфино,Ботаническая ,29Ак3,Улица Милашенкова,55.8326212,37.5929559,0,9.092491555228015,1.199800049469806,2,4,2,0,3
3,9,2,48.0,70000,Фили-Давыдково,Инициативная ,6К2,Давыдково,55.7173699,37.4582015,1,10.691422064416953,0.4707697267188436,2,7,10,0,3
6,32,2,42.0,70000,Нижегородский,Газгольдерная ,10,Нижегородская,55.7259644,37.7397757,0,8.18445170955208,1.04394598636058,2,6,0,2,1
2,9,3,52.0,70000,Сосенское, Александры Монаховой,89к2,Потапово,55.5485912,37.488081,1,24.033756179652524,0.4751915072961924,0,1,0,0,0
7,12,2,42.0,70000,Пресненский,Столярный переулок,18,Улица 1905 года,55.7641669,37.5652242,1,3.538518453709466,0.1864029313157587,2,9,3,4,17
16,25,2,40.0,70000,Солнцево,Боровское шоссе,2к4,Мещерская,55.6618483,37.4214315,1,15.856477656478225,0.5681512708330374,0,3,2,2,0
8,9,3,68.0,70000,Чертаново Южное,Дорожная ,7К1,Покровское,55.6020291,37.6226941,1,16.681740979773434,25.30625086956436,1,1,6,0,1
17,24,1,30.0,70000,Соколиная гора,Окружной проезд,10Б,Измайлово,55.7927313,37.7434295,1,9.08440652649022,0.4599632518349445,1,2,3,1,1
3,8,2,59.0,70000,Ломоносовский, Строителей,11К2,Университет,55.6861547,37.5331833,1,9.02942170515637,0.7977613664322711,2,4,14,3,4
11,14,2,52.0,70000,Можайский, Кутузова,3,Рабочий Посёлок,55.7208099,37.4154363,1,13.117193693716397,0.6835831209570653,1,7,6,2,0
3,25,1,35.0,70000,Нижегородский,Рязанский проспект,2/2к1,Нижегородская,55.7283044,37.7408987,1,8.162267728741215,0.9094115527196054,2,6,2,3,1
10,23,1,50.0,70000,Теплый Стан, Теплый Стан,7,Теплый Стан,55.6216761,37.4970826,1,16.341521827716576,0.6439445297679538,1,0,4,2,2
4,9,3,51.0,70000,Печатники, Кухмистерова,3К1,Люблино,55.6865768,37.7199642,1,9.702689875948808,2.8385727611592166,0,6,3,0,0
9,17,2,54.0,70000,Марьино, Маршала Голованова,11,Марьино,55.6483985,37.7299367,1,13.50580078396077,0.876667637391116,3,8,5,1,2
10,12,3,64.0,70000,Котловка,Нагорная ,25К1,Нагорная,55.6761921,37.5994594,1,8.507388501943014,0.7741692272142691,1,4,4,0,3
7,18,1,33.0,70000,Останкинский,Березовая аллея,19к1,Ботанический сад,55.8490682,37.6242682,1,10.799224330750148,1.0730050566067626,1,5,0,4,2
9,12,2,51.3,70000,Соколиная гора, Ибрагимова,16,Семеновская,55.7841013,37.7311783,1,7.955352170473716,0.7517613858983032,1,7,2,2,2
3,21,1,27.0,70000,Хорошево-Мневники,3-я Хорошевская ,17А,Зорге,55.7845489,37.495187,1,8.462607796464853,0.6811057352374515,0,4,1,0,1
11,22,1,25.0,70000,Хорошево-Мневники,3-я Хорошевская ,25к4,Зорге,55.7852843,37.4938682,1,8.572156827225438,0.71701198772755,1,4,0,0,1
8,8,2,37.0,70000,Бибирево, Корнейчука,27,Медведково,55.8985609,37.6255194,0,16.30196995989773,2.530329227884729,1,4,2,0,1
12,22,1,35.0,70000,Зюзино,Чонгарский бульвар,26Ак1,Каховская,55.6543357,37.6006247,1,10.913665549491764,0.2022825930358661,2,7,5,0,5
10,22,1,45.0,70000,Щукино,Щукинская ,8,Стрешнево,55.8092067,37.479587,1,10.714599535083714,0.6716772745307951,2,4,2,1,11
2,5,2,41.9,70000,Щукино, Маршала Конева,4К1,Панфиловская,55.799664,37.4913183,1,9.504485436631535,0.4763983191027832,1,8,4,3,8
1,17,2,58.0,70000,Ясенево,Вильнюсская ,7К2,Ясенево,55.6021011,37.5253392,1,17.643561308978853,0.6799191568322981,1,4,4,1,4
6,8,2,43.0,70000,Даниловский, Симоновский Вал,22К2,Автозаводская,55.7202898,37.6610472,1,4.4590693959127,1.5600007084004526,1,4,2,1,5
9,25,1,45.0,70000,Люблино,Люблинская ,76к2,Перерва,55.6634677,37.7336178,1,12.24265878927837,1.1270500995831385,0,2,0,1,0
5,9,2,44.0,70000,Савеловский,Бутырская ,95,Дмитровская,55.8073397,37.5805641,1,6.570279471056373,0.1081125777250755,2,5,1,3,3
5,5,1,34.9,70000,Пресненский,Стрельбищенский переулок,9,Москва-Сити,55.7600043,37.5382465,1,5.037728338694497,1.3719495964800872,1,3,1,0,6
4,9,3,52.0,70000,Выхино-Жулебино,Самаркандский бульвар,15К1,Юго-Восточная,55.6970754,37.8157372,1,13.83615530514314,1.461757863369534,0,5,6,0,2
12,23,2,45.0,70000,Рязанский,2-й Грайвороновский проезд,44к2,Стахановская,55.7255095,37.7481563,1,8.694142901659264,0.8940426778102071,1,7,1,4,1
19,26,1,29.3,70000,Нагорный,Электролитный проезд,7,Нагорная,55.6718864,37.6089843,0,8.92673245216168,0.1488340784955655,3,6,2,1,0
3,6,1,40.0,70000,Московский, Инженера Кнорре,7к2,Румянцево,55.6378064,37.4283469,1,17.372845930394657,1.0046150388661272,0,1,1,1,0
2,5,3,57.0,70000,Царицыно,Пролетарский проспект,16К3,Кантемировская,55.6354604,37.6541154,1,13.162750394856706,0.1502828740601127,2,5,2,0,1
15,26,1,21.0,70000,Лефортово,Красноказарменная ,15к4,Лефортово,55.760424,37.6904281,0,4.657885536838177,0.8926136455485039,6,1,3,0,0
5,8,2,54.0,70000,Красносельский,4-й Красносельский переулок,5,Красносельская,55.7849784,37.6565329,1,4.40339535303766,0.813858075390255,1,0,3,0,4
6,16,1,35.0,70000,Фили-Давыдково,Кастанаевская ,54,Пионерская,55.7341732,37.4686045,1,9.528630235641428,0.2372593592528799,1,5,3,1,5
1,9,2,45.8,70000,Теплый Стан,Профсоюзная ,146К2,Теплый Стан,55.6246038,37.5060957,1,15.795612907827763,0.6532385926565918,1,4,1,2,3
3,5,2,45.0,70000,Соколиная гора,Ткацкая ,32,Измайлово,55.786046,37.7350124,1,8.26696204533062,0.5630912243369096,0,8,3,1,2
3,25,1,35.0,70000,Нижегородский,Рязанский проспект,2/2к1,Нижегородская,55.7283044,37.7408987,1,8.162267728741215,0.9094115527196054,2,6,2,3,1
9,32,1,40.0,70000,Нижегородский,Новохохловская ,15к1,Новохохловская,55.7282723,37.711274,1,6.436752618680165,1.193241638297112,0,2,0,1,0
16,17,1,38.0,70000,Чертаново Северное,Варшавское шоссе,114К3,Чертановская,55.6357941,37.6174773,1,12.92406408103021,0.8895241055878446,0,3,4,1,0
7,9,2,45.0,70000,Чертаново Центральное,Днепропетровская ,5К2,Южная,55.6208774,37.6016665,1,14.616456113087532,0.4947457531379902,1,2,3,1,3
8,9,2,48.0,70000,Северное Медведково,Широкая ,18,Медведково,55.8865139,37.6659492,1,15.257915178530853,0.3256892387027729,0,6,3,0,2
10,14,2,45.0,70000,Можайский, Кутузова,3,Рабочий Посёлок,55.7208099,37.4154363,1,13.117193693716397,0.6835831209570653,1,7,6,2,0
2,9,2,45.0,70000,Южнопортовый, Симоновский Вал,7К2,Пролетарская,55.7276613,37.6660717,1,4.072210558220855,0.4351894186621952,0,7,4,4,8
4,12,3,65.0,70000,Отрадное, Римского-Корсакова,18,Отрадное,55.874023,37.6090061,1,13.5761551599658,1.1116702877671936,0,3,4,0,1
7,18,2,33.0,70000,Останкинский,Березовая аллея,19к1,Ботанический сад,55.8490682,37.6242682,1,10.799224330750148,1.0730050566067626,1,5,0,4,2
12,21,1,40.5,70000,Свиблово,Лазоревый проезд,5к4,Ботанический сад,55.8477751,37.6367458,1,10.714888072063822,0.3309191065891101,2,4,3,2,3
3,14,2,48.0,70000,Проспект Вернадского, Лобачевского,76,Проспект Вернадского,55.6745787,37.491207,1,11.693545272002446,0.9351240280962602,0,3,4,1,0
5,27,1,24.4,70000,Щукино, Берзарина,32А,Щукинская,55.7902666,37.4691309,1,10.207939307909538,2.15915026045667,1,5,2,0,0
3,17,2,60.0,70000,Чертаново Северное,Балаклавский проспект,1,Чертановская,55.6427588,37.6100081,1,12.158689709775704,0.3495866842894836,2,6,7,0,3
3,24,2,61.2,70000,Ломоносовский,проспект Вернадского,27,Проспект Вернадского,55.681713,37.5184079,1,9.982154786850508,0.947652317774809,6,6,11,0,5
17,23,2,62.0,70000,Кузьминки,Волгоградский проспект,103А,Кузьминки,55.7086965,37.7555835,1,9.897490542846038,0.600247336515316,4,5,6,1,1
1,5,3,54.0,70000,Алексеевский,Ярославская ,3,ВДНХ,55.8144726,37.6456957,1,7.164402273483743,0.6509934820133487,4,6,3,2,2
2,17,2,52.0,70000,Черемушки, Наметкина,9К1,Новые Черемушки,55.6649592,37.5529122,1,10.492596030313033,0.5776441049097979,0,5,5,2,4
8,12,2,55.9,70000,Лосиноостровский,Тайнинская ,9,Медведково,55.8832224,37.6830117,1,15.151926924882629,1.4435685436394938,2,3,2,0,1
3,8,2,56.0,70000,Сокол,Факультетский переулок,3,Стрешнево,55.8111145,37.4956153,1,10.062803459390585,0.6087680264968183,1,2,1,1,2
8,25,2,59.1,70000,Люблино,Люблинская ,74к3,Перерва,55.6653096,37.7333584,1,12.068657573555916,1.18241578863523,1,2,0,1,0
7,9,1,40.5,70000,Пресненский, Пресненский Вал,26,Улица 1905 года,55.7699339,37.5665595,1,3.7580748922098968,0.7180407995673159,1,6,2,2,4
7,12,2,42.0,70000,Филевский парк, Василисы Кожиной,10,Багратионовская,55.7368616,37.4995454,1,7.572752584977968,0.7593932852733788,0,5,5,2,3
11,33,1,20.0,70000,Головинский,Кронштадтский бульвар,8к2,Водный стадион,55.8418998,37.4969736,1,12.5152229826851,0.6740249630324101,0,5,1,1,0
16,16,1,35.0,70000,Марьина роща,Тихвинская ,18/5,Менделеевская,55.7898577,37.6007288,1,4.33581992895827,0.8794686089303119,3,7,6,1,14
